date,away,home,first_downs_away,third_down_conversions_away,third_down_opportunities_away,fourth_down_conversions_away,fourth_down_conversion_attempts_away,passing_completions_away,passing_attempts_away,passing_yards_away,rushing_attempts_away,rushing_yards_away,total_yards_away,times_sacked_away,sack_yards_lost_away,fumbles_away,int_away,turnovers_away,team_penalties_away,penalty_yards_away,redzone_conversions_away,redzone_opportunities_away,def_st_td_away,drives_away,possession_away,first_downs_home,third_down_conversions_home,third_down_opportunities_home,fourth_down_conversions_home,fourth_down_conversion_attempts_home,passing_completions_home,passing_attempts_home,passing_yards_home,rushing_attempts_home,rushing_yards_home,total_yards_home,times_sacked_home,sack_yards_lost_home,fumbles_home,int_home,turnovers_home,team_penalties_home,penalty_yards_home,redzone_conversions_home,redzone_opportunities_home,def_st_td_home,drives_home,possession_home,score_away,score_home,game_result
2004-09-19,Colts,Titans,27,4,9,0,0,24,33,244,23,129,373,1,10,1,0,1,2,21,0,6,0,13,25.083333333333332,25,6,13,0,3,26,40,236,30,153,389,3,41,1,1,2,8,71,0,8,0,15,34.916666666666664,31,17,0
2004-09-19,Panthers,Chiefs,23,6,14,0,0,16,29,175,39,183,358,1,5,0,2,2,6,51,0,6,0,16,35.25,17,3,12,1,2,17,34,172,23,109,281,3,15,1,1,2,8,88,0,4,2,17,24.75,28,17,0
2004-09-19,49ers,Saints,22,5,13,0,0,18,32,190,34,180,370,2,15,2,1,3,10,125,0,11,0,18,31.85,17,6,14,0,0,25,34,256,24,46,302,3,23,1,0,1,9,86,0,7,0,18,28.15,27,30,1
2004-09-19,Commanders,Giants,20,4,12,0,1,19,36,214,28,108,322,4,20,3,4,7,7,50,0,7,0,20,30.083333333333332,15,1,13,0,2,22,33,215,28,62,277,2,17,1,0,1,8,50,0,2,2,17,29.916666666666668,14,20,1
2004-09-19,Broncos,Jaguars,20,6,17,0,0,23,39,250,35,106,356,0,0,1,0,1,7,57,0,1,0,13,37.13333333333333,8,1,10,0,0,8,16,109,22,67,176,2,11,0,0,0,10,85,0,2,0,12,22.866666666666667,6,7,1
2004-09-19,Steelers,Ravens,17,3,13,0,0,16,33,217,25,93,310,4,26,1,2,3,9,77,0,8,0,20,26.866666666666667,15,5,16,0,0,10,18,87,41,172,259,2,11,0,0,0,10,123,0,6,2,16,33.13333333333333,13,30,1
2004-09-19,Seahawks,Buccaneers,9,1,14,0,0,12,26,124,22,58,182,5,23,0,1,1,7,59,0,1,0,15,26.283333333333335,17,4,15,0,0,25,39,179,24,92,271,5,30,1,2,3,1,5,0,4,0,15,33.71666666666667,10,6,0
2004-09-19,Browns,Cowboys,12,2,12,0,0,8,28,66,26,136,202,1,5,0,3,3,6,31,0,4,0,15,23.866666666666667,20,4,13,2,2,23,35,315,28,126,441,1,7,1,3,4,11,120,0,4,0,14,36.13333333333333,12,19,1
2004-09-19,Bills,Raiders,14,4,13,2,3,14,25,176,24,67,243,7,46,0,1,1,7,55,0,5,0,12,30.316666666666666,12,8,15,0,0,19,27,200,26,73,273,2,9,0,0,0,10,96,0,4,0,12,29.683333333333334,10,13,1
2004-09-19,Patriots,Cardinals,24,7,13,0,0,15,26,207,42,172,379,2,12,1,2,3,12,79,0,7,0,15,35.266666666666666,14,2,10,0,1,13,29,117,16,50,167,5,43,0,2,2,6,43,0,4,0,17,24.733333333333334,23,12,0
2004-09-19,Jets,Chargers,22,4,12,0,0,22,29,258,35,122,380,0,0,0,0,0,4,22,0,7,0,18,36.78333333333333,21,3,10,2,2,15,35,216,25,111,327,1,7,2,2,4,5,44,0,7,1,18,23.216666666666665,34,28,0
2004-09-19,Dolphins,Bengals,11,3,16,0,0,21,39,201,20,25,226,2,17,1,2,3,8,69,0,3,0,20,28.55,12,5,19,0,0,21,38,116,29,94,210,5,31,0,1,1,3,19,0,1,2,20,31.45,13,16,1
2004-09-20,Vikings,Eagles,25,7,14,2,2,37,47,332,19,78,410,4,11,1,1,2,10,70,0,10,0,13,37.88333333333333,19,3,6,0,0,19,28,226,17,91,317,2,19,1,0,1,3,25,0,6,0,13,22.116666666666667,16,27,1
2004-09-26,Cardinals,Falcons,13,7,16,0,0,25,32,179,26,61,240,6,59,4,0,4,8,66,0,6,0,14,34.61666666666667,15,2,10,1,1,10,20,89,29,194,283,6,26,3,1,4,3,15,0,4,0,13,25.383333333333333,3,6,1
2004-09-26,Ravens,Bengals,14,5,13,0,0,11,18,126,34,254,380,2,0,2,0,2,9,71,0,5,0,15,26.8,26,6,15,0,1,25,52,289,26,109,398,4,27,1,3,4,5,25,0,6,0,17,33.2,23,9,0
2004-09-26,Eagles,Lions,19,6,14,0,0,29,42,343,19,59,402,2,13,1,0,1,7,54,0,4,0,15,32.96666666666667,15,4,14,0,2,21,39,179,18,77,256,5,20,1,0,1,6,39,0,5,0,18,27.033333333333335,30,13,0
2004-09-26,Jaguars,Titans,15,3,11,1,1,14,20,117,29,136,253,2,7,0,0,0,9,87,0,4,0,12,28.766666666666666,13,6,13,0,0,16,27,130,26,119,249,3,13,0,1,1,6,56,0,3,0,12,31.233333333333334,15,12,0
2004-09-26,Texans,Chiefs,18,3,10,1,1,13,25,220,26,76,296,3,13,0,1,1,7,60,0,7,2,13,24.883333333333333,25,8,13,0,1,21,30,198,36,168,366,3,28,0,1,1,9,87,0,6,0,15,35.11666666666667,24,21,0
2004-09-26,Saints,Rams,27,3,12,1,3,24,41,316,32,146,462,1,0,0,0,0,5,25,0,3,0,15,33.45,25,5,13,2,2,32,49,325,15,78,403,5,33,1,0,1,12,85,0,7,0,17,33.61666666666667,28,25,0
2004-09-26,Bears,Vikings,24,4,11,0,1,21,34,239,28,146,385,2,9,1,0,1,14,101,0,8,0,15,32.016666666666666,24,4,9,0,1,19,31,350,23,93,443,4,10,2,0,2,11,70,0,9,0,16,27.983333333333334,22,27,1
2004-09-26,Browns,Giants,18,2,10,1,2,21,31,161,23,124,285,4,19,2,1,3,8,80,0,6,0,15,27.966666666666665,25,5,11,0,0,19,27,274,32,116,390,2,12,0,0,0,8,59,0,5,0,12,32.03333333333333,10,27,1
2004-09-26,Chargers,Broncos,16,6,15,0,0,15,30,129,30,85,214,4,30,1,0,1,6,61,0,5,0,16,30.75,18,2,11,1,1,25,36,291,21,37,328,1,3,1,0,1,3,25,0,5,0,14,29.25,13,23,1
2004-09-26,Packers,Colts,24,8,15,0,0,34,50,385,19,74,459,1,9,1,1,2,11,84,0,8,0,19,31.133333333333333,26,3,8,0,0,28,40,393,24,60,453,0,0,0,0,0,9,70,0,6,0,18,28.866666666666667,31,45,1
2004-09-26,49ers,Seahawks,9,2,13,1,1,19,32,127,18,48,175,3,26,2,2,4,6,50,0,5,0,18,25.566666666666666,24,5,13,1,1,22,32,257,37,117,374,1,6,0,0,0,3,19,0,7,0,13,34.43333333333333,0,34,1
2004-09-26,Buccaneers,Raiders,19,3,13,2,2,22,36,297,22,92,389,2,12,0,1,1,8,56,0,6,0,18,29.416666666666668,23,6,13,0,0,18,31,226,31,173,399,1,12,1,1,2,11,74,0,6,2,15,30.583333333333332,20,30,1
2004-09-26,Steelers,Dolphins,15,5,16,1,2,12,22,161,38,153,314,1,2,0,1,1,11,103,0,2,0,14,34.18333333333333,13,3,11,0,1,13,27,117,29,52,169,3,20,2,2,4,6,33,0,2,0,17,25.816666666666666,13,3,0
2004-09-27,Cowboys,Commanders,14,5,13,0,0,15,30,237,21,50,287,1,3,0,0,0,5,40,0,5,0,15,24.85,21,8,18,0,0,25,43,290,24,94,384,5,35,0,0,0,7,87,0,5,0,15,35.15,21,18,0
2004-10-03,Patriots,Bills,21,5,11,0,0,17,30,298,26,99,397,0,0,1,0,1,10,77,0,5,2,14,28.716666666666665,18,2,12,2,4,18,30,214,27,123,337,6,33,1,1,2,11,94,0,4,1,16,31.283333333333335,31,17,0
2004-10-03,Eagles,Bears,24,4,14,0,0,24,38,218,32,158,376,3,19,0,1,1,10,73,0,3,0,13,37.35,14,4,15,1,1,26,43,192,13,32,224,4,23,1,0,1,4,36,0,3,0,17,22.65,19,9,0
2004-10-03,Commanders,Browns,13,1,11,1,1,17,32,192,25,73,265,0,0,2,0,2,7,58,0,4,0,16,29.933333333333334,14,4,14,0,1,14,21,184,32,96,280,3,11,1,0,1,8,66,0,5,0,16,30.066666666666666,13,17,1
2004-10-03,Giants,Packers,21,3,12,0,0,20,26,158,35,245,403,4,29,0,1,1,8,76,0,4,0,12,35.88333333333333,15,4,11,1,1,20,36,220,19,81,301,0,0,1,2,3,7,72,0,1,0,13,24.116666666666667,14,7,0
2004-10-03,Bengals,Steelers,22,7,15,0,0,20,37,156,27,137,293,1,8,1,2,3,5,46,0,6,0,15,28.133333333333333,23,5,10,0,0,17,25,168,40,165,333,1,6,2,0,2,7,90,0,6,2,16,31.866666666666667,17,28,1
2004-10-03,Colts,Jaguars,23,3,8,0,0,20,29,220,27,117,337,0,0,0,1,1,3,26,0,5,0,12,24.45,23,8,15,1,3,29,41,311,31,97,408,1,7,1,0,1,5,28,0,3,0,13,35.55,24,17,0
2004-10-03,Raiders,Texans,18,4,11,0,0,21,38,224,20,151,375,1,13,2,3,5,13,75,0,6,0,18,27.183333333333334,20,5,13,0,1,14,24,228,41,158,386,0,0,1,0,1,4,25,0,6,2,16,32.81666666666667,17,30,1
2004-10-03,Saints,Cardinals,14,1,12,1,3,24,40,238,14,41,279,1,4,2,0,2,12,104,0,5,1,19,25.833333333333332,19,3,12,1,1,13,19,162,40,211,373,2,16,1,0,1,7,65,0,5,2,16,34.166666666666664,10,34,1
2004-10-03,Falcons,Panthers,20,5,12,0,0,10,18,148,40,165,313,0,0,0,0,0,11,106,0,5,2,13,32.333333333333336,19,4,13,1,2,23,38,293,21,67,360,2,15,1,2,3,10,91,0,9,0,16,27.666666666666668,27,10,0
2004-10-03,Jets,Dolphins,16,1,11,0,0,14,24,125,31,110,235,3,18,0,1,1,4,35,0,2,2,16,32.28333333333333,13,3,12,0,1,18,33,196,21,97,293,4,10,2,2,4,4,30,0,5,0,16,27.716666666666665,17,9,0
2004-10-03,Titans,Chargers,21,4,17,4,6,39,58,258,18,72,330,3,21,0,0,0,4,25,0,6,0,17,37.21666666666667,16,3,8,0,0,16,20,198,24,195,393,1,8,0,0,0,7,41,0,4,0,13,22.783333333333335,17,38,1
2004-10-03,Broncos,Buccaneers,19,8,17,0,0,13,30,138,35,111,249,0,0,0,0,0,7,50,0,5,0,12,32.81666666666667,12,4,11,0,0,15,24,159,24,110,269,1,3,1,0,1,9,97,0,6,0,14,27.183333333333334,16,13,0
2004-10-03,Rams,49ers,24,4,10,1,1,17,25,186,36,174,360,0,0,0,0,0,5,43,0,7,0,11,34.36666666666667,26,7,12,1,2,31,47,274,19,58,332,3,25,1,1,2,5,30,0,7,0,13,25.633333333333333,24,14,0
2004-10-04,Chiefs,Ravens,25,8,16,0,0,21,31,220,46,178,398,1,3,0,0,0,10,72,0,5,0,15,39.71666666666667,13,1,8,0,1,10,17,127,20,80,207,4,27,0,0,0,6,54,0,6,1,16,20.283333333333335,27,24,0
2004-10-10,Lions,Falcons,15,3,13,1,1,16,24,126,33,101,227,3,20,0,0,0,12,80,0,3,0,15,32.916666666666664,17,3,14,2,3,20,31,185,27,94,279,6,35,3,1,4,8,74,0,3,0,15,27.083333333333332,17,10,0
2004-10-10,Giants,Cowboys,19,5,13,0,0,18,33,211,26,125,336,3,6,1,0,1,9,60,0,0,0,1,32.2,16,4,11,0,2,15,25,112,30,166,278,2,14,1,1,2,11,74,0,0,0,1,27.8,26,10,0
2004-10-10,Raiders,Colts,18,4,12,0,2,28,44,216,13,53,269,4,29,0,3,3,9,59,0,0,0,2,24.983333333333334,25,6,11,0,0,16,26,188,40,150,338,1,10,0,1,1,2,20,0,1,2,1,35.016666666666666,14,35,1
2004-10-10,Dolphins,Patriots,18,7,19,2,6,21,43,228,26,67,295,3,29,1,1,2,12,86,0,0,0,2,31.033333333333335,14,4,14,0,0,7,19,69,38,135,204,1,7,0,1,1,7,55,0,0,0,2,28.966666666666665,10,24,1
2004-10-10,Buccaneers,Saints,16,7,14,0,0,21,27,238,26,81,319,4,24,1,0,1,11,65,0,1,2,1,32.21666666666667,16,4,11,0,0,11,23,106,29,145,251,0,0,1,1,2,8,60,0,0,0,1,27.783333333333335,20,17,0
2004-10-10,Browns,Steelers,17,2,12,1,2,16,34,207,21,98,305,2,3,1,0,1,8,54,0,1,2,3,24.283333333333335,21,7,14,0,1,16,21,231,43,170,401,0,0,0,1,1,6,63,0,0,0,2,35.71666666666667,23,34,1
2004-10-10,Vikings,Texans,27,9,17,0,0,36,50,388,26,122,510,3,8,0,0,0,10,75,0,0,0,1,38.45,19,5,14,2,2,27,42,358,17,52,410,4,14,0,0,0,11,88,0,0,0,1,29.466666666666665,34,28,0
2004-10-10,Bills,Jets,17,5,13,0,1,16,29,172,22,80,252,4,25,0,1,1,7,83,0,3,0,12,26.35,24,8,14,0,0,31,42,298,23,85,383,2,6,1,1,2,8,45,0,6,0,12,33.65,14,16,1
2004-10-10,Jaguars,Chargers,28,7,14,2,3,36,54,349,18,80,429,3,8,1,2,3,5,33,0,10,0,17,30.033333333333335,18,9,15,0,0,17,26,210,35,176,386,1,1,0,0,0,4,44,0,8,0,15,29.966666666666665,21,34,1
2004-10-10,Panthers,Broncos,12,5,12,0,0,13,20,163,26,64,227,1,10,0,0,0,9,88,0,2,0,14,26.85,23,4,10,0,1,17,29,224,37,210,434,1,2,0,2,2,4,37,0,5,0,13,33.15,17,20,1
2004-10-10,Cardinals,49ers,19,5,14,1,1,19,34,217,29,103,320,2,14,0,1,1,8,60,0,7,0,19,30.816666666666666,28,6,15,1,1,38,57,391,19,57,448,5,26,2,0,2,11,85,0,8,1,19,32.56666666666667,28,31,1
2004-10-10,Rams,Seahawks,21,11,17,0,0,24,42,317,24,124,441,2,8,0,3,3,5,45,0,9,0,18,31.4,20,2,12,1,1,20,35,204,30,187,391,1,12,0,0,0,5,40,0,7,0,18,31.633333333333333,33,27,0
2004-10-10,Ravens,Commanders,15,5,15,0,0,9,18,76,43,156,232,2,5,0,3,3,5,53,0,4,3,16,32.083333333333336,9,5,17,0,0,13,29,55,26,52,107,3,28,1,1,2,2,22,0,2,0,16,27.916666666666668,17,10,0
2004-10-11,Titans,Packers,23,6,14,1,1,16,27,232,44,224,456,0,0,0,0,0,12,105,0,7,0,20,38.0,22,1,8,2,3,31,52,402,11,35,437,0,0,3,3,6,3,15,0,12,0,22,22.0,48,27,0
2004-10-17,Chargers,Falcons,18,2,11,1,2,23,31,223,31,95,318,1,4,0,1,1,11,69,0,5,0,14,36.85,15,2,8,0,0,12,21,206,25,93,299,3,12,1,1,2,4,26,0,5,0,16,23.15,20,21,1
2004-10-17,Dolphins,Bills,14,5,12,0,0,12,23,101,25,111,212,5,35,0,1,1,3,21,0,4,0,13,28.0,18,5,13,1,1,15,28,204,31,137,341,1,8,0,0,0,7,60,0,5,2,13,32.0,13,20,1
2004-10-17,Commanders,Bears,18,6,18,0,0,8,22,93,47,218,311,1,2,0,1,1,5,39,0,5,0,16,34.016666666666666,9,1,13,0,1,10,22,34,28,126,160,4,31,0,1,1,7,65,0,3,2,17,25.983333333333334,13,10,0
2004-10-17,Bengals,Browns,11,1,13,1,2,20,36,131,18,58,189,3,17,0,1,1,10,75,0,6,2,19,23.683333333333334,21,6,14,0,0,16,23,310,46,139,449,1,0,2,2,4,6,50,0,6,0,18,36.31666666666667,17,34,1
2004-10-17,Packers,Lions,28,8,14,1,1,26,39,277,39,157,434,0,0,0,0,0,3,15,0,4,2,14,39.68333333333333,5,1,11,0,1,12,23,92,16,33,125,1,9,0,1,1,2,20,0,5,0,16,20.316666666666666,38,10,0
2004-10-17,Texans,Titans,19,5,13,0,0,16,26,247,37,98,345,2,19,1,1,2,4,19,0,4,0,15,32.63333333333333,19,4,13,0,1,19,41,204,22,101,305,1,6,0,4,4,4,35,0,4,0,16,27.366666666666667,20,10,0
2004-10-17,Seahawks,Patriots,23,8,17,0,0,27,50,341,21,102,443,3,8,0,2,2,6,50,0,10,0,17,28.383333333333333,20,7,14,0,0,19,30,224,33,138,362,1,7,1,1,2,6,46,0,8,0,16,31.616666666666667,20,30,1
2004-10-17,49ers,Jets,19,5,12,0,0,18,28,272,27,99,371,3,14,1,1,2,7,61,0,4,0,15,27.733333333333334,22,7,14,0,0,20,30,222,32,152,374,0,0,0,0,0,4,29,0,5,0,13,32.266666666666666,14,22,1
2004-10-17,Panthers,Eagles,21,6,17,2,2,24,42,186,31,158,344,2,19,0,4,4,8,45,0,5,0,17,38.5,10,4,11,0,0,14,26,202,20,81,283,1,7,0,1,1,4,38,0,2,2,13,21.5,8,30,1
2004-10-17,Chiefs,Jaguars,19,6,13,0,0,23,33,273,21,77,350,6,42,0,1,1,5,30,0,4,0,13,30.0,19,6,13,0,1,24,36,277,23,101,378,4,21,0,0,0,5,46,0,5,0,13,30.0,16,22,1
2004-10-17,Steelers,Cowboys,21,2,8,0,0,21,25,172,29,125,297,3,21,0,0,0,6,45,0,7,0,14,32.733333333333334,20,6,13,0,0,23,36,248,21,100,348,5,36,1,0,1,5,30,0,3,0,14,27.266666666666666,24,20,0
2004-10-17,Broncos,Raiders,25,6,11,0,2,11,20,190,51,254,444,0,0,0,1,1,9,85,0,5,0,12,36.96666666666667,9,3,14,0,0,15,31,114,16,31,145,4,22,1,1,2,9,81,0,7,0,15,23.033333333333335,31,3,0
2004-10-17,Vikings,Saints,29,8,11,0,0,26,38,417,28,188,605,2,8,1,2,3,5,35,0,11,0,16,30.683333333333334,25,4,11,2,2,22,38,226,23,159,385,3,23,0,1,1,4,21,0,11,0,16,29.316666666666666,38,31,0
2004-10-18,Buccaneers,Rams,17,6,15,1,1,27,40,277,22,55,332,2,9,3,1,4,3,12,0,8,0,17,27.866666666666667,14,8,16,1,1,18,30,230,30,94,324,4,34,1,1,2,7,50,0,5,2,17,32.13333333333333,21,28,1
2004-10-24,Eagles,Browns,23,2,10,0,1,28,43,367,23,121,488,2,9,0,1,1,11,101,0,9,0,20,34.55,27,9,16,0,0,21,32,229,34,165,394,3,7,2,1,3,10,80,0,8,0,18,35.416666666666664,34,31,0
2004-10-24,Jaguars,Colts,20,5,11,0,1,23,30,286,27,128,414,3,14,1,1,2,6,48,0,8,0,14,34.56666666666667,23,6,10,0,0,27,40,359,18,87,446,1,9,2,0,2,12,62,0,7,0,16,25.433333333333334,27,24,0
2004-10-24,Falcons,Chiefs,9,1,11,0,4,9,25,103,21,119,222,4,25,0,2,2,3,41,0,6,1,20,21.1,36,6,10,0,0,20,28,269,49,271,540,0,0,1,0,1,5,45,0,8,0,14,38.9,10,56,1
2004-10-24,Rams,Dolphins,20,2,13,4,5,23,40,269,19,103,372,3,26,0,1,1,7,63,0,7,0,15,29.016666666666666,19,7,13,1,1,14,18,206,34,117,323,6,45,0,0,0,4,37,0,4,0,12,30.983333333333334,14,31,1
2004-10-24,Titans,Vikings,16,3,11,1,2,20,42,188,14,55,243,2,10,1,3,4,12,85,0,6,0,15,27.283333333333335,20,2,11,1,2,24,30,161,27,152,313,3,22,0,0,0,8,66,0,5,0,12,32.71666666666667,3,20,1
2004-10-24,Lions,Giants,22,6,10,0,0,18,22,210,29,115,325,3,20,0,0,0,7,65,0,6,0,13,27.733333333333334,22,4,12,1,3,23,34,250,26,75,325,6,20,1,1,2,4,25,0,6,0,13,32.266666666666666,28,13,0
2004-10-24,Bears,Buccaneers,11,3,13,0,2,14,28,91,20,76,167,4,25,1,1,2,10,78,0,5,0,16,27.816666666666666,17,6,13,0,0,15,23,155,37,138,293,1,8,2,0,2,6,41,0,5,0,13,32.18333333333333,7,19,1
2004-10-24,Chargers,Panthers,19,7,14,0,0,21,32,188,27,114,302,1,8,1,0,1,7,83,0,5,0,13,29.116666666666667,20,5,14,0,2,17,36,147,30,116,263,1,8,0,1,1,8,94,0,5,0,14,30.883333333333333,17,6,0
2004-10-24,Bills,Ravens,15,6,16,0,1,20,37,185,23,85,270,4,18,1,4,5,5,40,0,8,0,17,30.866666666666667,12,4,13,0,0,10,19,60,33,100,160,4,26,1,0,1,4,25,0,5,2,15,29.133333333333333,6,20,1
2004-10-24,Jets,Patriots,15,5,12,1,2,19,30,162,27,106,268,0,0,1,0,1,6,37,0,3,0,10,31.016666666666666,21,5,12,0,0,20,29,210,29,133,343,3,20,1,0,1,6,53,0,3,0,9,28.983333333333334,7,13,1
2004-10-24,Cowboys,Packers,18,5,12,0,0,23,36,296,16,66,362,2,12,0,0,0,6,37,0,7,0,15,26.683333333333334,23,9,13,0,0,24,30,260,31,220,480,1,6,0,0,0,6,40,0,9,0,14,33.31666666666667,20,41,1
2004-10-24,Saints,Raiders,20,8,17,0,0,23,39,280,28,42,322,1,2,0,0,0,5,30,0,6,2,21,29.65,20,4,15,1,1,26,45,350,24,82,432,0,0,1,1,2,6,46,0,6,0,17,30.35,31,26,0
2004-10-24,Seahawks,Cardinals,12,4,13,0,0,14,41,180,14,77,257,1,7,0,4,4,4,35,0,3,2,20,20.15,16,8,19,0,1,22,36,189,37,127,316,3,23,1,1,2,6,45,0,4,0,18,39.85,17,25,1
2004-10-25,Broncos,Bengals,22,6,15,0,1,23,40,195,26,123,318,3,26,1,2,3,8,88,0,6,0,15,32.483333333333334,13,3,13,0,1,12,21,188,33,133,321,1,10,0,1,1,9,65,0,6,0,14,27.516666666666666,10,23,1
2004-10-31,Cardinals,Bills,14,4,16,1,2,9,24,85,38,128,213,3,16,0,0,0,14,101,0,4,0,20,31.7,11,6,16,1,1,8,17,81,38,128,209,0,0,0,0,0,7,55,0,6,1,16,28.3,14,38,1
2004-10-31,Lions,Cowboys,15,3,9,0,1,19,32,245,14,39,284,1,10,0,1,1,10,112,0,3,2,16,21.283333333333335,22,9,15,1,2,19,24,230,41,127,357,1,5,0,3,3,5,35,0,6,0,15,38.71666666666667,21,31,1
2004-10-31,Bengals,Titans,16,5,12,0,0,20,36,217,17,57,274,4,30,1,1,2,10,64,0,5,2,15,23.416666666666668,22,3,13,2,2,21,32,195,37,163,358,2,15,0,1,1,7,58,0,8,0,16,36.583333333333336,20,27,1
2004-10-31,Colts,Chiefs,23,3,10,1,2,25,44,472,12,33,505,0,0,0,1,1,7,40,0,8,0,19,22.45,33,8,15,1,2,27,34,387,42,203,590,1,2,2,0,2,5,46,0,12,0,18,37.55,35,45,1
2004-10-31,Giants,Vikings,22,4,11,0,0,13,21,115,39,168,283,5,29,0,0,0,7,87,0,6,0,14,32.46666666666667,15,10,17,0,0,24,41,231,20,93,324,0,0,1,2,3,9,83,0,6,0,19,27.533333333333335,34,13,0
2004-10-31,Ravens,Eagles,19,5,15,0,2,24,38,214,27,113,327,2,9,1,1,2,6,91,0,2,0,16,33.833333333333336,19,2,11,0,0,18,34,200,23,98,298,2,19,1,0,1,8,72,0,5,0,14,26.166666666666668,10,15,1
2004-10-31,Packers,Commanders,20,6,13,0,0,20,32,273,28,88,361,1,16,1,3,4,9,73,0,5,0,14,29.716666666666665,20,1,10,1,1,25,45,191,19,81,272,4,27,0,2,2,10,82,0,7,0,18,30.283333333333335,28,14,0
2004-10-31,Jaguars,Texans,14,4,12,0,0,27,42,248,12,39,287,1,7,0,2,2,11,80,0,3,0,13,24.9,24,4,13,2,2,26,35,276,32,93,369,0,0,2,0,2,8,75,0,5,2,12,35.1,6,20,1
2004-10-31,Falcons,Broncos,22,6,13,1,1,19,25,272,36,195,467,1,5,1,0,1,7,56,0,4,2,13,30.683333333333334,27,4,12,2,3,31,55,499,19,68,567,0,0,0,3,3,9,70,0,6,0,17,29.316666666666666,41,28,0
2004-10-31,Panthers,Seahawks,16,5,12,0,0,19,36,248,20,94,342,0,0,0,1,1,10,79,0,8,0,15,24.366666666666667,24,8,17,1,2,21,30,196,43,237,433,1,5,1,1,2,2,13,0,6,0,14,35.63333333333333,17,23,1
2004-10-31,Patriots,Steelers,19,3,9,0,0,25,43,243,6,5,248,4,28,2,2,4,6,55,0,6,0,16,17.033333333333335,25,9,16,0,0,18,24,196,49,221,417,0,0,0,0,0,9,90,0,9,2,16,42.96666666666667,20,34,1
2004-10-31,Raiders,Chargers,15,4,11,0,1,24,39,259,11,22,281,1,4,1,2,3,10,75,0,8,0,17,24.5,33,1,5,1,1,22,25,273,38,175,448,1,8,1,0,1,7,46,0,6,0,12,35.5,14,42,1
2004-10-31,49ers,Bears,10,3,16,1,2,16,36,100,23,62,162,3,22,1,1,2,5,30,0,5,2,20,26.916666666666668,14,3,14,1,1,13,25,134,33,120,254,5,34,2,1,3,8,58,0,5,2,18,33.083333333333336,13,23,1
2004-11-01,Dolphins,Jets,16,4,14,0,1,20,41,181,16,78,259,4,37,1,2,3,3,20,0,7,0,19,26.316666666666666,22,6,13,0,1,12,20,197,41,275,472,1,0,0,0,0,6,45,0,2,0,14,33.68333333333333,14,41,1
2004-11-07,Jets,Bills,12,2,10,0,0,9,18,194,25,88,282,1,13,1,1,2,7,40,0,3,0,14,22.533333333333335,19,7,18,1,1,18,30,184,46,157,341,0,0,0,0,0,8,66,0,6,0,17,37.46666666666667,17,22,1
2004-11-07,Cowboys,Bengals,13,3,11,0,1,18,30,202,27,109,311,1,5,2,3,5,7,46,0,6,0,18,26.716666666666665,15,8,17,0,0,21,32,212,31,116,328,0,0,0,0,0,4,20,0,4,0,13,33.28333333333333,3,26,1
2004-11-07,Commanders,Lions,15,3,14,0,0,7,18,73,40,156,229,0,0,0,0,0,7,75,0,2,1,15,30.516666666666666,21,5,18,2,3,26,52,258,24,64,322,2,11,0,1,1,4,40,0,4,0,18,29.483333333333334,17,10,0
2004-11-07,Cardinals,Dolphins,17,3,13,1,1,18,31,149,27,121,270,1,13,1,0,1,9,45,0,6,2,18,27.566666666666666,22,6,15,1,1,18,36,235,31,168,403,3,23,1,1,2,12,99,0,6,0,17,32.43333333333333,24,23,0
2004-11-07,Eagles,Steelers,7,0,8,0,1,15,24,90,9,23,113,4,19,0,1,1,5,25,0,2,0,14,18.183333333333334,25,8,15,2,3,11,18,168,56,252,420,2,15,1,1,2,4,20,0,6,0,11,41.81666666666667,3,27,1
2004-11-07,Chiefs,Buccaneers,27,8,13,0,1,32,42,354,30,105,459,2,15,1,2,3,10,97,0,8,0,16,33.65,23,3,9,1,1,22,34,288,20,130,418,1,8,0,0,0,10,95,0,7,0,16,26.35,31,34,1
2004-11-07,Raiders,Panthers,21,6,12,1,1,20,32,228,28,69,297,2,3,0,1,1,8,53,0,9,0,14,30.55,24,10,16,0,0,25,45,267,18,37,304,2,32,0,0,0,8,83,0,6,0,16,29.45,27,24,0
2004-11-07,Bears,Giants,13,2,15,0,0,8,21,109,34,122,231,5,35,2,0,2,11,70,0,3,0,20,30.05,15,1,14,0,3,18,36,167,25,91,258,7,28,3,2,5,14,109,0,10,0,21,29.95,28,21,0
2004-11-07,Saints,Chargers,18,5,10,0,0,16,29,165,18,55,220,3,8,1,1,2,10,117,0,7,0,16,23.166666666666668,28,12,18,1,1,22,37,250,35,152,402,1,7,0,0,0,5,32,0,9,0,14,36.833333333333336,17,43,1
2004-11-07,Seahawks,49ers,26,9,14,0,0,17,28,269,37,184,453,3,16,0,0,0,7,55,0,7,2,17,32.61666666666667,19,3,11,1,1,23,35,243,21,74,317,3,16,0,1,1,3,29,0,7,0,18,27.383333333333333,42,27,0
2004-11-07,Texans,Broncos,22,5,15,2,3,22,41,228,27,103,331,4,17,0,0,0,9,109,0,5,0,17,27.916666666666668,21,6,13,0,0,16,24,225,36,139,364,1,9,0,0,0,4,50,0,2,0,13,32.083333333333336,13,31,1
